REG NUMBER,VIN,MAKE,MODEL,COLLECTION DATE,YOUR REF NO,COLLECTION ADDR1,COLLECTION ADDR2,COLLECTION ADDR3,COLLECTION ADDR4,COLLECTION POSTCODE,COLLECTION CONTACT NAME,COLLECTION PHONE,DELIVERY DATE,DELIVERY ADDR1,DELIVERY ADDR2,DELIVERY ADDR3,DELIVERY ADDR4,DELIVERY POSTCODE,DELIVERY CONTACT NAME,DELIVERY CONTACT PHONE,SPECIAL INSTRUCTIONS,PRICE,CUSTOMER REF,TRANSPORT TYPE
WX74LYZ,L11598,FORD,EXPLORER,19/05/2025,2989691,VS Coalville FP,Motability Operations Ltd,,Coalville,LE67 3HG,,7787288375,22/05/2025,Huddersfield Motorstore,386 Leeds Road,,Huddersfield,HD2 1XL,,1484955670,Must call 1hour before collection and get a name,,AC01,
PF71WEW,061590,SEAT,ARONA,19/05/2025,2989695,VS Coalville FP,Motability Operations Ltd,,Coalville,LE67 3HG,,7787288375,22/05/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
YF22UDP,J43230,FORD,KUGA,19/05/2025,2989758,Stoneacre Ford Halifax,Range Lane,,Halifax,HX3 6ED,,1422301000,22/05/2025,Wakefield Motorstore,Peel Avenue,,Wakefield,WF2 7BL,,1000000000,Must call 1hour before collection and get a name,,AC01,
LF74UUS,023665,MG,HS,19/05/2025,2989759,Stellantis & You Peugeot West London,634 Chiswick High Road,,London,W4 5RY,,2089573000,22/05/2025,Wakefield Motorstore,Peel Avenue,,Wakefield,WF2 7BL,,1000000000,Must call 1hour before collection and get a name,,AC01,
FL22JKN,012201,CITROEN,C4,19/05/2025,2989610,Read Jeep Derby,The Parker Centre,,Derby,DE21 4SZ,,1332372555,22/05/2025,Manchester Vauxhall,Del To Storage Compound,Thornbury Road,Manchester,M32 0RB,,7857916554,Must call 1hour before collection and get a name,,AC01,
CJ22NPU,178868,HYUNDAI,TUCSON,19/05/2025,2989611,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,22/05/2025,Manchester Vauxhall,Del To Storage Compound,Thornbury Road,Manchester,M32 0RB,,7857916554,Must call 1hour before collection and get a name,,AC01,
BJ24JWV,K80737,JEEP,AVENGER,19/05/2025,2989613,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,22/05/2025,Manchester Vauxhall,Del To Storage Compound,Thornbury Road,Manchester,M32 0RB,,7857916554,Must call 1hour before collection and get a name,,AC01,
BP24YZM,058653,AUDI,A1,19/05/2025,2989644,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,22/05/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
EX74FCD,524253,HYUNDAI,BAYON,19/05/2025,2989652,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,22/05/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
WU72UXK,195947,NISSAN,QASHQAI,19/05/2025,2989697,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,22/05/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
LL24OBP,T31180,BMW,I4,19/05/2025,2989753,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,22/05/2025,Wakefield Motorstore,Peel Avenue,,Wakefield,WF2 7BL,,1000000000,Must call 1hour before collection and get a name,,AC01,
VK22YZM,058379,PEUGEOT,5008,19/05/2025,2989756,Arbury Peugeot Stourbridge,Grange Lane,,Stourbridge,DY9 7HH,,1384422200,22/05/2025,Wakefield Motorstore,Peel Avenue,,Wakefield,WF2 7BL,,1000000000,Must call 1hour before collection and get a name,,AC01,
YS23OBH,036708,VAUXHALL,MOKKA,19/05/2025,2989755,Perrys Vauxhall Parkgate,Little Bridge Road,,ROTHERHAM,S60 1TU,,1709960396,22/05/2025,Wakefield Motorstore,Peel Avenue,,Wakefield,WF2 7BL,,1000000000,Must call 1hour before collection and get a name,,AC01,
YE22PFD,195256,VOLKSWAGEN,GOLF,19/05/2025,2989760,JCT600 CUPRA Menston,46 Bradford Road,,Leeds,LS29 6BX,,1943882200,22/05/2025,4 Arnold Clark Accrington Logistics Hub,Henry St,,Accrington,BB5 4EQ,,7775022311,Must call 1hour before collection and get a name,,AC01,
YM73TLO,050679,VAUXHALL,GRANDLAND,19/05/2025,2989763,Perrys Vauxhall Parkgate,Little Bridge Road,,ROTHERHAM,S60 1TU,,1709960396,22/05/2025,4 Arnold Clark Accrington Logistics Hub,Henry St,,Accrington,BB5 4EQ,,7775022311,Must call 1hour before collection and get a name,,AC01,
