REG NUMBER,VIN,MAKE,MODEL,COLLECTION DATE,YOUR REF NO,COLLECTION ADDR1,COLLECTION ADDR2,COLLECTION ADDR3,COLLECTION ADDR4,COLLECTION POSTCODE,COLLECTION CONTACT NAME,COLLECTION PHONE,DELIVERY DATE,DELIVERY ADDR1,DELIVERY ADDR2,DELIVERY ADDR3,DELIVERY ADDR4,DELIVERY POSTCODE,DELIVERY CONTACT NAME,DELIVERY CONTACT PHONE,SPECIAL INSTRUCTIONS,PRICE,CUSTOMER REF,TRANSPORT TYPE
YY22FRF,T22868,FORD,KUGA,,07775022311,Evans Halshaw Ford Hull,Priory Park,Hull,HU4 7DY,,,,,,,,,,,,,97.56,AC01,
GV74FBJ,165414,VOLKSWAGEN,POLO,,01204,Hendy Renault Brighton,Carden Avenue,Brighton,BN1 8AF,,,,,,,,,,,,,173.18,AC01,
WJ73GYV,090840,VOLKSWAGEN,POLO,,01204,Murray Volkswagen Plymouth,44 Millbay Road,PLYMOUTH,PL1 3FQ,,,,,,,,,,,,,187.18,AC01,
BG22ULS,188515,VAUXHALL,CROSSLAND,,01782,TMS Volvo Hinckley,Trinity Marina,Leciestershire,LE10 0NF,,,,,,,,,,,,,68.60,AC01,
MK73AEF,035184,VOLKSWAGEN,TROC,,07775022311,Group 1 Volkswagen Altrincham,Manchester Road,ALTRINCHAM,WA14 4PJ,,,,,,,,,,,,,49.24,AC01,
MV74PZC,015696,AUDI,Q2,,07775022311,Bolton Audi,25 Grosvenor Street,Bolton,BL2 1NN,,,,,,,,,,,,,43.88,AC01,
YJ24UDL,M54834,FORD,PUMA,,07775022311,Right Car Ford Beverley,Beck View Road,Beverley,HU17 0JT,,,,,,,,,,,,,97.90,AC01,
PJ24ULF,042205,TOYOTA,C-HR,,07775022311,Harry Feeney Toyota Blackpool,251 Vicarage Lane,Blackpool,FY4 4XL,,,,,,,,,,,,,47.94,AC01,
YB73UCJ,893828,DACIA,JOGGER,,07775022311,Bennett Motor Group Dacia Leeds,Barrack Road,Leeds,LS7 4AB,,,,,,,,,,,,,64.83,AC01,
YD24BKN,099106,AUDI,A3,,01218173570,Sytner Audi Wakefield,Peel Avenue,Wakefield,WF2 7UA,,,,,,,,,,,,,88.91,AC01,
Grey,MA24VGZ,BMW,1,,01218173570,Sytner Volvo Bolton,Meridian Business Park,Bolton,BL3 2BY,,,,,,,,,,,,,75.50,AC01,
MM73NVP,006982,SEAT,TARRACO,,01218173570,West Riding Hyundai Manchester,299 - 303 Bury New Road,Salford,M7 2YN,,,,,,,,,,,,,84.23,AC01,
LC22GDY,167870,MG,HS,,01782,Allam Motor Services Škoda Epsom,Longmead Industrial Est Park,Epsom,KT19 9AS,,,,,,,,,,,,,149.67,AC01,
BT74GVM,133448,VOLKSWAGEN,POLO,,01782,Johnsons Volkswagen Solihull,Highlands Road,SOLIHULL,B90 4NU,,,,,,,,,,,,,63.24,AC01,
BF22DNV,170813,HYUNDAI,I20,,01782,Holdcroft Renault Solihull,270 Stratford Road,Solihull,B90 3AD,,,,,,,,,,,,,63.42,AC01,
AO22JSX,200476,HONDA,JAZZ,,01782,Holden Honda Norwich,Raynham Street,Norwich,NR2 4LL,,,,,,,,,,,,,151.83,AC01,
DL74HBC,826979,DACIA,JOGGER,,01218173570,Arnold Clark Vauxhall Stoke,Clough Street,STOKE-ON-TRENT,ST1 4AS,,,,,,,,,,,,,52.51,AC01,
SL22GHB,V21317,BMW,X2,,01218173570,BCA Fleet Solutions Ltd,BCA Fleet Solutions,Corby,NN18 8EZ,,,,,,,,,,,,,125.66,AC01,
LS73WJK,008851,AUDI,A1,,01218173570,Amersham Audi,4-8 White Lion Road,AMERSHAM,HP7 9JD,,,,,,,,,,,,,89.17,AC01,
Black,RA24FBL,ALFA,ROMEO,,01218173570,Ancaster Hyundai Croydon,218 Purley Way,Croydon,CR0 4XG,,,,,,,,,,,,,130.19,AC01,
WM73OUW,057360,CUPRA,FORMENTOR,,01218173570,Howards Hyundai Taunton,Bridgewater Road,Taunton,TA2 8DN,,,,,,,,,,,,,111.56,AC01,
HK74SHJ,323696,KIA,PICANTO,,01782,Snows Peugeot Southampton,493-495 Bursledon Road,SOUTHAMPTON,SO19 8NJ,,,,,,,,,,,,,143.61,AC01,
BA24XFF,062575,HYUNDAI,KONA,,01782,Johnsons Škoda Stourbridge,82 Stourbridge Road,Stourbridge,DY9 7DE,,,,,,,,,,,,,63.74,AC01,
MH22HVY,320063,RENAULT,ARKANA,,01772,Lookers Kia Stockport,Scott,Greg Street,Stockport,SK5 7BT,,01617170475,,,,,,,,,,50.77,AC01,
FX22TNF,244974,MG,ZSS,,01932,Stoneacre Nissan Grimsby,Altyre Way,Grimsby,DN36 4RJ,,,,,,,,,,,,,147.34,AC01,
VN24LLP,555309,CUPRA,ATECA,,01283,Vertu Ford Redditch,Battens Drive,Redditch,B98 0LJ,,,,,,,,,,,,,58.44,AC01,
WG22FTN,134446,HYUNDAI,I20,,01283,Staceys Motors Hyundai Bridgwater,Quantock Terrace,BRIDGWATER,TA6 4BA,,,,,,,,,,,,,111.86,AC01,
FG22CCA,311057,TOYOTA,COROLLA,,01283,Vertu Honda Mansfield,Southwell Road West,Mansfield,NG18 4LQ,,,,,,,,,,,,,44.57,AC01,
RJ73KBK,035626,SEAT,ARONA,,01782,Marshall SKODA Newbury,Farraday Road,Newbury,RG14 2AD,,,,,,,,,,,,,109.16,AC01,
BV72UBW,935799,DACIA,DUSTER,,01782,Wilnecote Motor Company Citroen,Watling Street,Tamworth,B77 5AB,,,,,,,,,,,,,57.97,AC01,
GD74LBE,313456,KIA,PICANTO,,01782,Caffyns MG Ashford,Monument Way,Ashford,TN24 0HB,,,,,,,,,,,,,167.17,AC01,
